,participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.treatment,player.martingale,player.consent,player.knowledge,player.cq1,player.cq2,player.cq4,player.cq5,group.id_in_subsession,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
2756,73,hsgkbfvg,60304896151d50e9c3ee8a16,0,23,23,post_experimental,FinalForProlific,2023-04-12 14:46:29.954831+00:00,1,,,235.0,73,,0.0,s1,0.0,1.0,6.0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,uw95ivu5,,,,,0
2757,74,8wbul1lo,6315f9f21cb75d549a9bdfd5,0,23,23,post_experimental,FinalForProlific,2023-04-12 14:46:30.206365+00:00,1,,,146.0,74,,0.0,s1,0.0,1.0,7.0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,uw95ivu5,,,,,0
2758,75,6uuvk383,62df57db36c1085c48f8d86c,0,23,23,post_experimental,FinalForProlific,2023-04-12 14:46:30.577440+00:00,1,,,222.0,75,,0.0,s2,0.0,1.0,3.0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,uw95ivu5,,,,,0
2759,76,nr4tcmij,60120bd4b795752250b23279,0,23,23,post_experimental,FinalForProlific,2023-04-12 14:46:34.251339+00:00,1,,,187.0,76,,0.0,s2,0.0,1.0,7.0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,uw95ivu5,,,,,0
2760,77,aejz4tz2,5c922ee24faf8b00014ca145,0,23,23,post_experimental,FinalForProlific,2023-04-12 14:46:41.800114+00:00,1,,,119.0,77,,0.0,s3,0.0,1.0,6.0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,uw95ivu5,,,,,0
2761,78,hg59thr7,62e40383c8577c2de228678c,0,23,23,post_experimental,FinalForProlific,2023-04-12 14:46:45.876647+00:00,1,,,248.0,78,,0.0,s4,1.0,1.0,5.0,The stock price is equally likely to go up or down,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,uw95ivu5,,,,,0
2762,79,fw4ehp4w,6102bbdba4dd279363094fca,0,23,23,post_experimental,FinalForProlific,2023-04-12 14:46:49.976617+00:00,1,,,172.0,79,,0.0,s1,0.0,1.0,5.0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,uw95ivu5,,,,,0
2763,80,u3hz8a3e,5ea6b2af80c7fb036d9cc88b,0,23,23,post_experimental,FinalForProlific,2023-04-12 14:46:50.213891+00:00,1,,,173.0,80,,0.0,s1,0.0,1.0,3.0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,uw95ivu5,,,,,0
2764,81,vh9fhkf1,5c9b3126a586fd00154d5440,0,23,23,post_experimental,FinalForProlific,2023-04-12 14:46:50.490420+00:00,1,,,180.0,81,,0.0,s2,0.0,1.0,7.0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,uw95ivu5,,,,,0
2765,82,bdligbw2,6413587a4bd3f06050484eda,0,23,23,post_experimental,FinalForProlific,2023-04-12 14:46:52.750657+00:00,1,,,230.0,82,,0.0,s2,0.0,1.0,7.0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,uw95ivu5,,,,,0
2767,84,ne2tg8rj,56c9e4d9b30699000bd974a5,0,23,23,post_experimental,FinalForProlific,2023-04-12 14:47:04.065744+00:00,1,,,239.0,84,,0.0,s4,1.0,1.0,7.0,The stock price is equally likely to go up or down,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,uw95ivu5,,,,,0
2768,85,j3urpt35,5fde1acf0f62f44eb7affd64,0,23,23,post_experimental,FinalForProlific,2023-04-12 14:47:06.231725+00:00,1,,,157.0,85,,0.0,s1,0.0,1.0,5.0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,uw95ivu5,,,,,0
2769,86,ssytbx96,63d439df44f39695eef3023e,0,23,23,post_experimental,FinalForProlific,2023-04-12 14:47:09.835875+00:00,1,,,179.0,86,,0.0,s1,0.0,1.0,0.0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,uw95ivu5,,,,,0
2770,87,9r7m5spx,63beebaa4c5884797ff00a98,0,23,23,post_experimental,FinalForProlific,2023-04-12 14:47:09.939833+00:00,1,,,233.0,87,,0.0,s2,0.0,1.0,6.0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,uw95ivu5,,,,,0
2771,88,eal69ltf,5e5bf2d23ff8553d87edd445,0,23,23,post_experimental,FinalForProlific,2023-04-12 14:47:15.950927+00:00,1,,,139.0,88,,0.0,s2,0.0,1.0,4.0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,uw95ivu5,,,,,0
2772,89,2eqe9qnn,63d79c350c185ab8036d2a68,0,23,23,post_experimental,FinalForProlific,2023-04-12 14:47:16.252162+00:00,1,,,168.0,89,,0.0,s3,0.0,1.0,7.0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,uw95ivu5,,,,,0
2773,90,qc0fyf53,5eff6492814d8101d8ca4bcc,0,23,23,post_experimental,FinalForProlific,2023-04-12 14:47:17.474917+00:00,1,,,225.0,90,,0.0,s4,1.0,1.0,4.0,The stock price is equally likely to go up or down,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,uw95ivu5,,,,,0
2774,91,jewjnf49,62fbc49ef8c2c8ce7ed12530,0,23,23,post_experimental,FinalForProlific,2023-04-12 14:47:29.741997+00:00,1,,,153.0,91,,0.0,s1,0.0,1.0,2.0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,uw95ivu5,,,,,0
2776,93,o7f5wtql,594a4063f15f310001f8898c,0,23,23,post_experimental,FinalForProlific,2023-04-12 14:47:31.634993+00:00,1,,,210.0,93,,0.0,s2,0.0,1.0,6.0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,uw95ivu5,,,,,0
2777,94,7sukpral,5b1d7ec9d4ea6b00017a5a65,0,23,23,post_experimental,FinalForProlific,2023-04-12 14:47:54.601436+00:00,1,,,212.0,94,,0.0,s2,0.0,1.0,8.0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,uw95ivu5,,,,,0
2779,96,f1heou9e,57fc3e1a7a62880001c197ac,0,23,23,post_experimental,FinalForProlific,2023-04-12 14:47:58.173172+00:00,1,,,202.0,96,,0.0,s4,1.0,1.0,7.0,The stock price is equally likely to go up or down,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,uw95ivu5,,,,,0
2780,97,ae7xvckl,5b74a2c0722bd2000195cc54,0,23,23,post_experimental,FinalForProlific,2023-04-12 14:48:00.576660+00:00,1,,,202.0,97,,0.0,s1,0.0,1.0,2.0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,uw95ivu5,,,,,0
2781,98,kecg2tfx,612e2295ae7fac39c7ad7150,0,23,23,post_experimental,FinalForProlific,2023-04-12 14:48:02.108156+00:00,1,,,101.0,98,,0.0,s1,0.0,1.0,4.0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,uw95ivu5,,,,,0
2782,99,rscxb307,5c699c62b1b0080001bfca3f,0,23,23,post_experimental,FinalForProlific,2023-04-12 14:48:06.497474+00:00,1,,,244.0,99,,0.0,s2,0.0,1.0,6.0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,uw95ivu5,,,,,0
2783,100,t4geur6o,6400e245c1a8d3041c47411c,0,23,23,post_experimental,FinalForProlific,2023-04-12 14:48:08.972365+00:00,1,,,202.0,100,,0.0,s2,0.0,1.0,8.0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,uw95ivu5,,,,,0
2786,103,o9zhl4go,60aded7a57ccc6b9ef6d111b,0,23,23,post_experimental,FinalForProlific,2023-04-12 14:48:18.224414+00:00,1,,,209.0,103,,0.0,s1,0.0,1.0,3.0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,uw95ivu5,,,,,0
2787,104,c50t8vnx,5f50159de247cd17cf2ff86a,0,23,23,post_experimental,FinalForProlific,2023-04-12 14:48:28.068263+00:00,1,,,162.0,104,,0.0,s1,0.0,1.0,1.0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,uw95ivu5,,,,,0
2788,105,cizfdkjl,595572800f4082000101fc2c,0,23,23,post_experimental,FinalForProlific,2023-04-12 14:48:33.461004+00:00,1,,,127.0,105,,0.0,s2,0.0,1.0,7.0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,uw95ivu5,,,,,0
2789,106,xlotn3ez,5ce1372c55fe0d001869c8d8,0,23,23,post_experimental,FinalForProlific,2023-04-12 14:48:40.577213+00:00,1,,,171.0,106,,0.0,s2,0.0,1.0,4.0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,uw95ivu5,,,,,0
