participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.block_name,player.treatment_name,player.inner_name,player.notifications,player.hedonic,player.sr_prefs,player.sr_better_decs,player.sr_better_have_option,player.sr_notifications,player.sr_badges,player.sr_confetti,player.gender,player.age,player.nationality,player.education,player.study_major,player.course_financial,player.experiment_before,player.trading_experience,player.online_trading_experience,player.trading_frequency,player.portfolio_frequency,player.asset_class,player.use_leverage,player.purpose,player.difficulty,player.vars_dump,group.id_in_subsession,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
1878,dwbj6fzx,,0,0,23,,,,0,,,0.00,1878,,0.00,block 1 (G first),Session IV - price only+martingale,s4,1,0,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1879,gi22vhn2,,0,0,23,,,,0,,,0.00,1879,,0.00,block 2 (G first),"Session I - Hedonic, no price",s1,0,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1880,ut0k2h79,,0,0,23,,,,0,,,0.00,1880,,0.00,block 2 (G first),"Session I - Hedonic, no price",s1,0,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1881,n0w99rb3,,0,0,23,,,,0,,,0.00,1881,,0.00,block 2 (G first),"Session II - non-hedonic, price",s2,1,0,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1882,nq2ht2ft,,0,0,23,,,,0,,,0.00,1882,,0.00,block 2 (G first),"Session II - non-hedonic, price",s2,1,0,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1883,li1957gr,,0,0,23,,,,0,,,0.00,1883,,0.00,block 2 (G first),Session III - full gamification,s3,1,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1884,p5bs9063,,0,0,23,,,,0,,,0.00,1884,,0.00,block 2 (G first),Session IV - price only+martingale,s4,1,0,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1885,6b2xo2nr,,0,0,23,,,,0,,,0.00,1885,,0.00,block 3 (G second),"Session I - Hedonic, no price",s1,0,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1886,7b8irnbc,,0,0,23,,,,0,,,0.00,1886,,0.00,block 3 (G second),"Session I - Hedonic, no price",s1,0,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1887,6cxrvhdr,,0,0,23,,,,0,,,0.00,1887,,0.00,block 3 (G second),"Session II - non-hedonic, price",s2,1,0,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1888,tz8g1ecq,,0,0,23,,,,0,,,0.00,1888,,0.00,block 3 (G second),"Session II - non-hedonic, price",s2,1,0,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1889,s8owqpeo,,0,0,23,,,,0,,,0.00,1889,,0.00,block 3 (G second),Session III - full gamification,s3,1,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1890,lpe9454m,,0,0,23,,,,0,,,0.00,1890,,0.00,block 3 (G second),Session IV - price only+martingale,s4,1,0,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1891,zuhmu2dd,,0,0,23,,,,0,,,0.00,1891,,0.00,block 4 (G second),"Session I - Hedonic, no price",s1,0,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1892,je18kn2z,,0,0,23,,,,0,,,0.00,1892,,0.00,block 4 (G second),"Session I - Hedonic, no price",s1,0,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1893,kk5tgxut,,0,0,23,,,,0,,,0.00,1893,,0.00,block 4 (G second),"Session II - non-hedonic, price",s2,1,0,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1894,rmf7mwg4,,0,0,23,,,,0,,,0.00,1894,,0.00,block 4 (G second),"Session II - non-hedonic, price",s2,1,0,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1895,spio64fc,,0,0,23,,,,0,,,0.00,1895,,0.00,block 4 (G second),Session III - full gamification,s3,1,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1896,tkj3bnln,,0,0,23,,,,0,,,0.00,1896,,0.00,block 4 (G second),Session IV - price only+martingale,s4,1,0,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1897,z6w7dtog,,0,0,23,,,,0,,,0.00,1897,,0.00,block 1 (G first),"Session I - Hedonic, no price",s1,0,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1898,wdcixxq5,,0,0,23,,,,0,,,0.00,1898,,0.00,block 1 (G first),"Session I - Hedonic, no price",s1,0,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1899,4epl7mar,,0,0,23,,,,0,,,0.00,1899,,0.00,block 1 (G first),"Session II - non-hedonic, price",s2,1,0,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1900,r8zqy504,,0,0,23,,,,0,,,0.00,1900,,0.00,block 1 (G first),"Session II - non-hedonic, price",s2,1,0,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1901,sqln0d5l,,0,0,23,,,,0,,,0.00,1901,,0.00,block 1 (G first),Session III - full gamification,s3,1,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1902,yr7m5wgy,,0,0,23,,,,0,,,0.00,1902,,0.00,block 1 (G first),Session IV - price only+martingale,s4,1,0,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1903,4mse7qyy,,0,0,23,,,,0,,,0.00,1903,,0.00,block 2 (G first),"Session I - Hedonic, no price",s1,0,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1904,i9cy08gf,,0,0,23,,,,0,,,0.00,1904,,0.00,block 2 (G first),"Session I - Hedonic, no price",s1,0,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1905,d31eg11m,,0,0,23,,,,0,,,0.00,1905,,0.00,block 2 (G first),"Session II - non-hedonic, price",s2,1,0,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1906,nb4vz6uk,,0,0,23,,,,0,,,0.00,1906,,0.00,block 2 (G first),"Session II - non-hedonic, price",s2,1,0,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1907,pfbqrvn6,,0,0,23,,,,0,,,0.00,1907,,0.00,block 2 (G first),Session III - full gamification,s3,1,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1908,scy4gceu,,0,0,23,,,,0,,,0.00,1908,,0.00,block 2 (G first),Session IV - price only+martingale,s4,1,0,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1909,nvskpc31,,0,0,23,,,,0,,,0.00,1909,,0.00,block 3 (G second),"Session I - Hedonic, no price",s1,0,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1910,c7gzilea,,0,0,23,,,,0,,,0.00,1910,,0.00,block 3 (G second),"Session I - Hedonic, no price",s1,0,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1911,ukb9o6op,,0,0,23,,,,0,,,0.00,1911,,0.00,block 3 (G second),"Session II - non-hedonic, price",s2,1,0,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1912,plkp1dvd,,0,0,23,,,,0,,,0.00,1912,,0.00,block 3 (G second),"Session II - non-hedonic, price",s2,1,0,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1913,rk3ied93,,0,0,23,,,,0,,,0.00,1913,,0.00,block 3 (G second),Session III - full gamification,s3,1,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1914,cvkzwcmg,,0,0,23,,,,0,,,0.00,1914,,0.00,block 3 (G second),Session IV - price only+martingale,s4,1,0,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1915,7bwa031t,,0,0,23,,,,0,,,0.00,1915,,0.00,block 4 (G second),"Session I - Hedonic, no price",s1,0,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1916,l4rblkzb,,0,0,23,,,,0,,,0.00,1916,,0.00,block 4 (G second),"Session I - Hedonic, no price",s1,0,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1917,duvpmn61,,0,0,23,,,,0,,,0.00,1917,,0.00,block 4 (G second),"Session II - non-hedonic, price",s2,1,0,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1918,c2pst4gg,,0,0,23,,,,0,,,0.00,1918,,0.00,block 4 (G second),"Session II - non-hedonic, price",s2,1,0,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1919,de7qo8ky,,0,0,23,,,,0,,,0.00,1919,,0.00,block 4 (G second),Session III - full gamification,s3,1,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1920,ox9xn5s7,,0,0,23,,,,0,,,0.00,1920,,0.00,block 4 (G second),Session IV - price only+martingale,s4,1,0,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1921,tzr7ff5a,,0,0,23,,,,0,,,0.00,1921,,0.00,block 1 (G first),"Session I - Hedonic, no price",s1,0,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1922,zfeuc46s,,0,0,23,,,,0,,,0.00,1922,,0.00,block 1 (G first),"Session I - Hedonic, no price",s1,0,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1923,n9cqgum2,,0,0,23,,,,0,,,0.00,1923,,0.00,block 1 (G first),"Session II - non-hedonic, price",s2,1,0,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1924,fdpbfe99,,0,0,23,,,,0,,,0.00,1924,,0.00,block 1 (G first),"Session II - non-hedonic, price",s2,1,0,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1925,hf2rzrui,,0,0,23,,,,0,,,0.00,1925,,0.00,block 1 (G first),Session III - full gamification,s3,1,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1926,mh6efyyr,,0,0,23,,,,0,,,0.00,1926,,0.00,block 1 (G first),Session IV - price only+martingale,s4,1,0,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1927,zn6u1wjr,,0,0,23,,,,0,,,0.00,1927,,0.00,block 2 (G first),"Session I - Hedonic, no price",s1,0,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1928,652qnye6,,0,0,23,,,,0,,,0.00,1928,,0.00,block 2 (G first),"Session I - Hedonic, no price",s1,0,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1929,5ajmg5n9,,0,0,23,,,,0,,,0.00,1929,,0.00,block 2 (G first),"Session II - non-hedonic, price",s2,1,0,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1930,p6rozp6o,,0,0,23,,,,0,,,0.00,1930,,0.00,block 2 (G first),"Session II - non-hedonic, price",s2,1,0,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1931,pwfrbz3u,,0,0,23,,,,0,,,0.00,1931,,0.00,block 2 (G first),Session III - full gamification,s3,1,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1932,02vpyjzl,,0,0,23,,,,0,,,0.00,1932,,0.00,block 2 (G first),Session IV - price only+martingale,s4,1,0,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1933,un0ms3qt,,0,0,23,,,,0,,,0.00,1933,,0.00,block 3 (G second),"Session I - Hedonic, no price",s1,0,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1934,v1c8r3aj,,0,0,23,,,,0,,,0.00,1934,,0.00,block 3 (G second),"Session I - Hedonic, no price",s1,0,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1935,dxm1eb6p,,0,0,23,,,,0,,,0.00,1935,,0.00,block 3 (G second),"Session II - non-hedonic, price",s2,1,0,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1936,j76ani1r,,0,0,23,,,,0,,,0.00,1936,,0.00,block 3 (G second),"Session II - non-hedonic, price",s2,1,0,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1937,yisoe3d0,,0,0,23,,,,0,,,0.00,1937,,0.00,block 3 (G second),Session III - full gamification,s3,1,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1938,8n2q6qug,,0,0,23,,,,0,,,0.00,1938,,0.00,block 3 (G second),Session IV - price only+martingale,s4,1,0,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1939,cq64sid3,,0,0,23,,,,0,,,0.00,1939,,0.00,block 4 (G second),"Session I - Hedonic, no price",s1,0,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1940,cjx1k54v,,0,0,23,,,,0,,,0.00,1940,,0.00,block 4 (G second),"Session I - Hedonic, no price",s1,0,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1941,yg0qpbeu,,0,0,23,,,,0,,,0.00,1941,,0.00,block 4 (G second),"Session II - non-hedonic, price",s2,1,0,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1942,sam4k6su,,0,0,23,,,,0,,,0.00,1942,,0.00,block 4 (G second),"Session II - non-hedonic, price",s2,1,0,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1943,k1xo6998,,0,0,23,,,,0,,,0.00,1943,,0.00,block 4 (G second),Session III - full gamification,s3,1,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1944,z3pjuejp,,0,0,23,,,,0,,,0.00,1944,,0.00,block 4 (G second),Session IV - price only+martingale,s4,1,0,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1945,ol2o5rdt,,0,0,23,,,,0,,,0.00,1945,,0.00,block 1 (G first),"Session I - Hedonic, no price",s1,0,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1946,9iqvbhmk,,0,0,23,,,,0,,,0.00,1946,,0.00,block 1 (G first),"Session I - Hedonic, no price",s1,0,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1947,wuioiimz,,0,0,23,,,,0,,,0.00,1947,,0.00,block 1 (G first),"Session II - non-hedonic, price",s2,1,0,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1948,mbtu1nkk,,0,0,23,,,,0,,,0.00,1948,,0.00,block 1 (G first),"Session II - non-hedonic, price",s2,1,0,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1949,qyhiam32,,0,0,23,,,,0,,,0.00,1949,,0.00,block 1 (G first),Session III - full gamification,s3,1,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1950,ut5ta5tf,,0,0,23,,,,0,,,0.00,1950,,0.00,block 1 (G first),Session IV - price only+martingale,s4,1,0,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1951,dd6h73mv,,0,0,23,,,,0,,,0.00,1951,,0.00,block 2 (G first),"Session I - Hedonic, no price",s1,0,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1952,m12yaic0,,0,0,23,,,,0,,,0.00,1952,,0.00,block 2 (G first),"Session I - Hedonic, no price",s1,0,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1953,zk6kpl8w,,0,0,23,,,,0,,,0.00,1953,,0.00,block 2 (G first),"Session II - non-hedonic, price",s2,1,0,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1954,9tzjf0ew,,0,0,23,,,,0,,,0.00,1954,,0.00,block 2 (G first),"Session II - non-hedonic, price",s2,1,0,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1955,vdmd9h2p,,0,0,23,,,,0,,,0.00,1955,,0.00,block 2 (G first),Session III - full gamification,s3,1,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1956,iahoir79,,0,0,23,,,,0,,,0.00,1956,,0.00,block 2 (G first),Session IV - price only+martingale,s4,1,0,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1957,5kgrc8g1,,0,0,23,,,,0,,,0.00,1957,,0.00,block 3 (G second),"Session I - Hedonic, no price",s1,0,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1958,xseu6v4t,,0,0,23,,,,0,,,0.00,1958,,0.00,block 3 (G second),"Session I - Hedonic, no price",s1,0,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1959,yt6cr3q4,,0,0,23,,,,0,,,0.00,1959,,0.00,block 3 (G second),"Session II - non-hedonic, price",s2,1,0,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1960,0wq2y65g,,0,0,23,,,,0,,,0.00,1960,,0.00,block 3 (G second),"Session II - non-hedonic, price",s2,1,0,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1961,qmqv02re,,0,0,23,,,,0,,,0.00,1961,,0.00,block 3 (G second),Session III - full gamification,s3,1,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1962,rbo5ytfr,,0,0,23,,,,0,,,0.00,1962,,0.00,block 3 (G second),Session IV - price only+martingale,s4,1,0,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1963,xaqji4nd,,0,0,23,,,,0,,,0.00,1963,,0.00,block 4 (G second),"Session I - Hedonic, no price",s1,0,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1964,x0kafg9y,,0,0,23,,,,0,,,0.00,1964,,0.00,block 4 (G second),"Session I - Hedonic, no price",s1,0,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1965,bobtrsns,,0,0,23,,,,0,,,0.00,1965,,0.00,block 4 (G second),"Session II - non-hedonic, price",s2,1,0,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1966,d177lpne,,0,0,23,,,,0,,,0.00,1966,,0.00,block 4 (G second),"Session II - non-hedonic, price",s2,1,0,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1967,gtgmeduo,,0,0,23,,,,0,,,0.00,1967,,0.00,block 4 (G second),Session III - full gamification,s3,1,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1968,jl9rrjte,,0,0,23,,,,0,,,0.00,1968,,0.00,block 4 (G second),Session IV - price only+martingale,s4,1,0,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1969,7lggk7x9,,0,0,23,,,,0,,,0.00,1969,,0.00,block 1 (G first),"Session I - Hedonic, no price",s1,0,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1970,ryqsb7c5,,0,0,23,,,,0,,,0.00,1970,,0.00,block 1 (G first),"Session I - Hedonic, no price",s1,0,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1971,k3ax2y3y,,0,0,23,,,,0,,,0.00,1971,,0.00,block 1 (G first),"Session II - non-hedonic, price",s2,1,0,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1972,td0cm3z6,,0,0,23,,,,0,,,0.00,1972,,0.00,block 1 (G first),"Session II - non-hedonic, price",s2,1,0,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1973,wg1uhkte,,0,0,23,,,,0,,,0.00,1973,,0.00,block 1 (G first),Session III - full gamification,s3,1,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1974,uqb7bh1k,,0,0,23,,,,0,,,0.00,1974,,0.00,block 1 (G first),Session IV - price only+martingale,s4,1,0,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1975,ugfp39r3,,0,0,23,,,,0,,,0.00,1975,,0.00,block 2 (G first),"Session I - Hedonic, no price",s1,0,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1976,xze7gpnf,,0,0,23,,,,0,,,0.00,1976,,0.00,block 2 (G first),"Session I - Hedonic, no price",s1,0,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1977,mcwxosgf,,0,0,23,,,,0,,,0.00,1977,,0.00,block 2 (G first),"Session II - non-hedonic, price",s2,1,0,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1978,063hzaie,,0,0,23,,,,0,,,0.00,1978,,0.00,block 2 (G first),"Session II - non-hedonic, price",s2,1,0,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1979,ccytsq85,,0,0,23,,,,0,,,0.00,1979,,0.00,block 2 (G first),Session III - full gamification,s3,1,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1980,kw40b6v3,,0,0,23,,,,0,,,0.00,1980,,0.00,block 2 (G first),Session IV - price only+martingale,s4,1,0,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1981,wl53o1lu,,0,0,23,,,,0,,,0.00,1981,,0.00,block 3 (G second),"Session I - Hedonic, no price",s1,0,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1982,bw4fae6x,,0,0,23,,,,0,,,0.00,1982,,0.00,block 3 (G second),"Session I - Hedonic, no price",s1,0,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1983,tncwtxea,,0,0,23,,,,0,,,0.00,1983,,0.00,block 3 (G second),"Session II - non-hedonic, price",s2,1,0,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1984,nntvzptq,,0,0,23,,,,0,,,0.00,1984,,0.00,block 3 (G second),"Session II - non-hedonic, price",s2,1,0,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1985,9qroa0s2,,0,0,23,,,,0,,,0.00,1985,,0.00,block 3 (G second),Session III - full gamification,s3,1,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1986,396nomfg,,0,0,23,,,,0,,,0.00,1986,,0.00,block 3 (G second),Session IV - price only+martingale,s4,1,0,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1987,39up7b9c,,0,0,23,,,,0,,,0.00,1987,,0.00,block 4 (G second),"Session I - Hedonic, no price",s1,0,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1988,fqply3mg,,0,0,23,,,,0,,,0.00,1988,,0.00,block 4 (G second),"Session I - Hedonic, no price",s1,0,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1989,ldfhjzjj,,0,0,23,,,,0,,,0.00,1989,,0.00,block 4 (G second),"Session II - non-hedonic, price",s2,1,0,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1990,uizc2xkj,,0,0,23,,,,0,,,0.00,1990,,0.00,block 4 (G second),"Session II - non-hedonic, price",s2,1,0,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1991,on9k374b,,0,0,23,,,,0,,,0.00,1991,,0.00,block 4 (G second),Session III - full gamification,s3,1,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1992,rtbe2oea,,0,0,23,,,,0,,,0.00,1992,,0.00,block 4 (G second),Session IV - price only+martingale,s4,1,0,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1993,mwslfrjw,,0,0,23,,,,0,,,0.00,1993,,0.00,block 1 (G first),"Session I - Hedonic, no price",s1,0,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1994,qz68kyur,,0,0,23,,,,0,,,0.00,1994,,0.00,block 1 (G first),"Session I - Hedonic, no price",s1,0,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1995,d2pzmqry,,0,0,23,,,,0,,,0.00,1995,,0.00,block 1 (G first),"Session II - non-hedonic, price",s2,1,0,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1996,4wp3b9h3,,0,0,23,,,,0,,,0.00,1996,,0.00,block 1 (G first),"Session II - non-hedonic, price",s2,1,0,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1997,6wiogqsg,,0,0,23,,,,0,,,0.00,1997,,0.00,block 1 (G first),Session III - full gamification,s3,1,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1998,z2mmy3un,,0,0,23,,,,0,,,0.00,1998,,0.00,block 1 (G first),Session IV - price only+martingale,s4,1,0,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1999,viz7joln,,0,0,23,,,,0,,,0.00,1999,,0.00,block 2 (G first),"Session I - Hedonic, no price",s1,0,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
2000,58f9p06j,,0,0,23,,,,0,,,0.00,2000,,0.00,block 2 (G first),"Session I - Hedonic, no price",s1,0,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
1,2277cliq,,0,8,23,trader_wrapper,Trader,2023-04-12 14:16:09.845264+00:00,1,,,0.00,1,,0.00,block 1 (G first),"Session I - Hedonic, no price",s1,0,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,d7oz5oie,,,,,1
2,qon4cdrj,,0,0,23,,,,0,,,0.00,2,,0.00,block 1 (G first),"Session I - Hedonic, no price",s1,0,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,d7oz5oie,,,,,1
3,tn69h38m,,0,0,23,,,,0,,,0.00,3,,0.00,block 1 (G first),"Session II - non-hedonic, price",s2,1,0,,,,,,,,,CA,,,,,,,,,,,,,,1,1,d7oz5oie,,,,,1
4,8o3a5064,,0,0,23,,,,0,,,0.00,4,,0.00,block 1 (G first),"Session II - non-hedonic, price",s2,1,0,,,,,,,,,CA,,,,,,,,,,,,,,1,1,d7oz5oie,,,,,1
