participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.treatment,player.martingale,player.consent,player.knowledge,player.cq1,player.cq2,player.cq4,player.cq5,group.id_in_subsession,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
1022,c6a9728f,,0,0,23,,,,0,,,0.00,1022,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1023,w6w3immf,,0,0,23,,,,0,,,0.00,1023,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1024,qzhye0z8,,0,0,23,,,,0,,,0.00,1024,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1025,0w6rk24y,,0,0,23,,,,0,,,0.00,1025,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1026,e97yurck,,0,0,23,,,,0,,,0.00,1026,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1027,zx2a091z,,0,0,23,,,,0,,,0.00,1027,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1028,p71cam90,,0,0,23,,,,0,,,0.00,1028,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1029,0pjiz6zz,,0,0,23,,,,0,,,0.00,1029,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1030,zkgww1vl,,0,0,23,,,,0,,,0.00,1030,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1031,oriupuub,,0,0,23,,,,0,,,0.00,1031,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1032,7jiz7457,,0,0,23,,,,0,,,0.00,1032,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1033,3wrt98ff,,0,0,23,,,,0,,,0.00,1033,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1034,ccd3e9uz,,0,0,23,,,,0,,,0.00,1034,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1035,v94ixc41,,0,0,23,,,,0,,,0.00,1035,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1036,rurfleyh,,0,0,23,,,,0,,,0.00,1036,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1037,fs95jyl7,,0,0,23,,,,0,,,0.00,1037,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1038,g6e06atu,,0,0,23,,,,0,,,0.00,1038,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1039,70s91yjd,,0,0,23,,,,0,,,0.00,1039,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1040,yxhzkey0,,0,0,23,,,,0,,,0.00,1040,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1041,8kk2656t,,0,0,23,,,,0,,,0.00,1041,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1042,04vudpd4,,0,0,23,,,,0,,,0.00,1042,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1043,k3z0ykdi,,0,0,23,,,,0,,,0.00,1043,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1044,qf0hbr3h,,0,0,23,,,,0,,,0.00,1044,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1045,idofju2k,,0,0,23,,,,0,,,0.00,1045,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1046,b08wn5j5,,0,0,23,,,,0,,,0.00,1046,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1047,zetwc3sn,,0,0,23,,,,0,,,0.00,1047,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1048,cqqnb06b,,0,0,23,,,,0,,,0.00,1048,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1049,7t0ldmx0,,0,0,23,,,,0,,,0.00,1049,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1050,fonuuy7o,,0,0,23,,,,0,,,0.00,1050,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1051,4fcvynhg,,0,0,23,,,,0,,,0.00,1051,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1052,oihzcaq7,,0,0,23,,,,0,,,0.00,1052,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1053,ddft676e,,0,0,23,,,,0,,,0.00,1053,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1054,a4fb8weu,,0,0,23,,,,0,,,0.00,1054,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1055,57hf021u,,0,0,23,,,,0,,,0.00,1055,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1056,gcqnwyrk,,0,0,23,,,,0,,,0.00,1056,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1057,h5l4715n,,0,0,23,,,,0,,,0.00,1057,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1058,c5yp1plv,,0,0,23,,,,0,,,0.00,1058,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1059,5x9vco2u,,0,0,23,,,,0,,,0.00,1059,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1060,2vpafjyz,,0,0,23,,,,0,,,0.00,1060,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1061,bajupehj,,0,0,23,,,,0,,,0.00,1061,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1062,6ca8f8t5,,0,0,23,,,,0,,,0.00,1062,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1063,pp784pd4,,0,0,23,,,,0,,,0.00,1063,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1064,utfz7e3h,,0,0,23,,,,0,,,0.00,1064,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1065,s5u2bksx,,0,0,23,,,,0,,,0.00,1065,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1066,yajr9urb,,0,0,23,,,,0,,,0.00,1066,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1067,7yjm3vf1,,0,0,23,,,,0,,,0.00,1067,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1068,sr0gv02p,,0,0,23,,,,0,,,0.00,1068,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1069,lxqfa39f,,0,0,23,,,,0,,,0.00,1069,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1070,qmhyukb5,,0,0,23,,,,0,,,0.00,1070,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1071,lsdz9edz,,0,0,23,,,,0,,,0.00,1071,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1072,olruu9cy,,0,0,23,,,,0,,,0.00,1072,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1073,5sbexnd3,,0,0,23,,,,0,,,0.00,1073,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1074,drx7ojso,,0,0,23,,,,0,,,0.00,1074,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1075,ufrkv4ug,,0,0,23,,,,0,,,0.00,1075,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1076,jamc08up,,0,0,23,,,,0,,,0.00,1076,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1077,3mpdo79v,,0,0,23,,,,0,,,0.00,1077,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1078,tus8k6uo,,0,0,23,,,,0,,,0.00,1078,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1079,dobqcjul,,0,0,23,,,,0,,,0.00,1079,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1080,ojhi33m9,,0,0,23,,,,0,,,0.00,1080,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1081,os25qsaf,,0,0,23,,,,0,,,0.00,1081,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1082,7py2nxue,,0,0,23,,,,0,,,0.00,1082,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1083,sqaww03i,,0,0,23,,,,0,,,0.00,1083,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1084,yvgtra4c,,0,0,23,,,,0,,,0.00,1084,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1085,l1b2uq74,,0,0,23,,,,0,,,0.00,1085,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1086,gtsj1kq2,,0,0,23,,,,0,,,0.00,1086,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1087,ex7hpmk0,,0,0,23,,,,0,,,0.00,1087,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1088,0y7fy0e7,,0,0,23,,,,0,,,0.00,1088,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1089,xf7wzu6g,,0,0,23,,,,0,,,0.00,1089,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1090,6qysucgs,,0,0,23,,,,0,,,0.00,1090,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1091,1zu3a5ho,,0,0,23,,,,0,,,0.00,1091,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1092,4brnizna,,0,0,23,,,,0,,,0.00,1092,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1093,nnsi94n4,,0,0,23,,,,0,,,0.00,1093,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1094,3vwfv3v1,,0,0,23,,,,0,,,0.00,1094,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1095,ggtnmjyd,,0,0,23,,,,0,,,0.00,1095,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1096,0uk1qkr7,,0,0,23,,,,0,,,0.00,1096,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1097,it2y65sc,,0,0,23,,,,0,,,0.00,1097,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1098,595azxh7,,0,0,23,,,,0,,,0.00,1098,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1099,9eovbzfv,,0,0,23,,,,0,,,0.00,1099,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1100,yei1un08,,0,0,23,,,,0,,,0.00,1100,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1101,zx0xeuyc,,0,0,23,,,,0,,,0.00,1101,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1102,f2ul6lhi,,0,0,23,,,,0,,,0.00,1102,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1103,cotnmpbx,,0,0,23,,,,0,,,0.00,1103,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1104,1xbscuod,,0,0,23,,,,0,,,0.00,1104,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1105,tw9r48ue,,0,0,23,,,,0,,,0.00,1105,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1106,7kq7jwqu,,0,0,23,,,,0,,,0.00,1106,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1107,5zwx2ibb,,0,0,23,,,,0,,,0.00,1107,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1108,7a2e41eo,,0,0,23,,,,0,,,0.00,1108,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1109,8sm65o2i,,0,0,23,,,,0,,,0.00,1109,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1110,1i6mpeyt,,0,0,23,,,,0,,,0.00,1110,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1111,m1kuhfm8,,0,0,23,,,,0,,,0.00,1111,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1112,7ppwb3yh,,0,0,23,,,,0,,,0.00,1112,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1113,lbea7p4x,,0,0,23,,,,0,,,0.00,1113,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1114,en5a5tp2,,0,0,23,,,,0,,,0.00,1114,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1115,6lbytu44,,0,0,23,,,,0,,,0.00,1115,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1116,xn3kulbe,,0,0,23,,,,0,,,0.00,1116,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1117,sjjcyi0w,,0,0,23,,,,0,,,0.00,1117,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1118,ohuf8aa9,,0,0,23,,,,0,,,0.00,1118,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1119,fsxzf048,,0,0,23,,,,0,,,0.00,1119,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1120,4c8y4191,,0,0,23,,,,0,,,0.00,1120,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1121,baz937i8,,0,0,23,,,,0,,,0.00,1121,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1122,0tlrxk1l,,0,0,23,,,,0,,,0.00,1122,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1123,bkaxkznq,,0,0,23,,,,0,,,0.00,1123,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1124,hs2rrq05,,0,0,23,,,,0,,,0.00,1124,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1125,tb7ians8,,0,0,23,,,,0,,,0.00,1125,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1126,zbzq3hng,,0,0,23,,,,0,,,0.00,1126,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1127,fd0y9dic,,0,0,23,,,,0,,,0.00,1127,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1128,u7ru7fob,,0,0,23,,,,0,,,0.00,1128,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1129,yfdp1oxn,,0,0,23,,,,0,,,0.00,1129,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1130,bqstb0dh,,0,0,23,,,,0,,,0.00,1130,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1131,flr6ilrh,,0,0,23,,,,0,,,0.00,1131,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1132,en6wjtv1,,0,0,23,,,,0,,,0.00,1132,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1133,adsctptg,,0,0,23,,,,0,,,0.00,1133,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1134,7g3cx1aa,,0,0,23,,,,0,,,0.00,1134,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1135,djr1smh8,,0,0,23,,,,0,,,0.00,1135,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1136,hjlk15fm,,0,0,23,,,,0,,,0.00,1136,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1137,ywgntg4x,,0,0,23,,,,0,,,0.00,1137,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1138,3ndiughb,,0,0,23,,,,0,,,0.00,1138,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1139,b7juml2h,,0,0,23,,,,0,,,0.00,1139,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1140,9utw9dqn,,0,0,23,,,,0,,,0.00,1140,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1141,y8q16e6y,,0,0,23,,,,0,,,0.00,1141,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1142,b1pxor7e,,0,0,23,,,,0,,,0.00,1142,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1143,0p34dmzt,,0,0,23,,,,0,,,0.00,1143,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1144,a4jd2qad,,0,0,23,,,,0,,,0.00,1144,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1145,90vdxn8w,,0,0,23,,,,0,,,0.00,1145,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1146,2faatua4,,0,0,23,,,,0,,,0.00,1146,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1147,q2ode5bp,,0,0,23,,,,0,,,0.00,1147,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1148,ui3nd849,,0,0,23,,,,0,,,0.00,1148,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1149,dd4y2kig,,0,0,23,,,,0,,,0.00,1149,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1150,1gk7kzj0,,0,0,23,,,,0,,,0.00,1150,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1151,bwp5or6z,,0,0,23,,,,0,,,0.00,1151,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1152,0aogi35m,,0,0,23,,,,0,,,0.00,1152,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1153,kuhd62qb,,0,0,23,,,,0,,,0.00,1153,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1154,6tj0b76e,,0,0,23,,,,0,,,0.00,1154,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1155,ahezl45m,,0,0,23,,,,0,,,0.00,1155,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1156,upjs6vvh,,0,0,23,,,,0,,,0.00,1156,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1157,54yt2jze,,0,0,23,,,,0,,,0.00,1157,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1158,x8eq0be3,,0,0,23,,,,0,,,0.00,1158,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1159,qyjlrl6t,,0,0,23,,,,0,,,0.00,1159,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1160,nsbbhse1,,0,0,23,,,,0,,,0.00,1160,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1161,87xahpj3,,0,0,23,,,,0,,,0.00,1161,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1162,00y6q07i,,0,0,23,,,,0,,,0.00,1162,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1163,h0im69po,,0,0,23,,,,0,,,0.00,1163,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1164,z20ijy0f,,0,0,23,,,,0,,,0.00,1164,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1165,a5obprn3,,0,0,23,,,,0,,,0.00,1165,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1166,oxz8lnzf,,0,0,23,,,,0,,,0.00,1166,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1167,4zaogsia,,0,0,23,,,,0,,,0.00,1167,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1168,s5ke2wrl,,0,0,23,,,,0,,,0.00,1168,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1169,1ry3texu,,0,0,23,,,,0,,,0.00,1169,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1170,1img93jg,,0,0,23,,,,0,,,0.00,1170,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1171,z6lnztfa,,0,0,23,,,,0,,,0.00,1171,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1172,7vndqgat,,0,0,23,,,,0,,,0.00,1172,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1173,eaku9hcl,,0,0,23,,,,0,,,0.00,1173,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1174,yajrq9d6,,0,0,23,,,,0,,,0.00,1174,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1175,2ag16tpj,,0,0,23,,,,0,,,0.00,1175,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1176,btah90kx,,0,0,23,,,,0,,,0.00,1176,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1177,1yrohkxx,,0,0,23,,,,0,,,0.00,1177,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1178,kraj0hew,,0,0,23,,,,0,,,0.00,1178,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1179,bf5c6hvd,,0,0,23,,,,0,,,0.00,1179,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1180,cxd6lcqd,,0,0,23,,,,0,,,0.00,1180,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1181,l3gt3yvr,,0,0,23,,,,0,,,0.00,1181,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1182,wkedv4f8,,0,0,23,,,,0,,,0.00,1182,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1183,l6y9pk8p,,0,0,23,,,,0,,,0.00,1183,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1184,432j03h6,,0,0,23,,,,0,,,0.00,1184,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1185,k8jy0u5y,,0,0,23,,,,0,,,0.00,1185,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1186,557pjz6z,,0,0,23,,,,0,,,0.00,1186,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1187,x83n3k7f,,0,0,23,,,,0,,,0.00,1187,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1188,w0kkstoh,,0,0,23,,,,0,,,0.00,1188,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1189,gl7g1l20,,0,0,23,,,,0,,,0.00,1189,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1190,ucd6afpb,,0,0,23,,,,0,,,0.00,1190,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1191,eixs76ng,,0,0,23,,,,0,,,0.00,1191,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1192,9lgyz56d,,0,0,23,,,,0,,,0.00,1192,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1193,v6h7u6io,,0,0,23,,,,0,,,0.00,1193,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1194,eef86a9g,,0,0,23,,,,0,,,0.00,1194,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1195,czpu8y18,,0,0,23,,,,0,,,0.00,1195,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1196,m24wa738,,0,0,23,,,,0,,,0.00,1196,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1197,sx763kow,,0,0,23,,,,0,,,0.00,1197,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1198,68p7c1ca,,0,0,23,,,,0,,,0.00,1198,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1199,tkj9t9ym,,0,0,23,,,,0,,,0.00,1199,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1200,r4uh0hac,,0,0,23,,,,0,,,0.00,1200,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1201,cnr1ewd6,,0,0,23,,,,0,,,0.00,1201,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1202,z57ao164,,0,0,23,,,,0,,,0.00,1202,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1203,9ocmh11t,,0,0,23,,,,0,,,0.00,1203,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1204,8c2x8ij1,,0,0,23,,,,0,,,0.00,1204,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1205,sak7fe5e,,0,0,23,,,,0,,,0.00,1205,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1206,ucz9qebd,,0,0,23,,,,0,,,0.00,1206,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1207,ltkmedzl,,0,0,23,,,,0,,,0.00,1207,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1208,1g88w37h,,0,0,23,,,,0,,,0.00,1208,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1209,ikc9t685,,0,0,23,,,,0,,,0.00,1209,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1210,x9iawhh6,,0,0,23,,,,0,,,0.00,1210,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1211,vgjghe1i,,0,0,23,,,,0,,,0.00,1211,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1212,0hpu7ffk,,0,0,23,,,,0,,,0.00,1212,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1213,x0y8phxv,,0,0,23,,,,0,,,0.00,1213,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1214,p2grd654,,0,0,23,,,,0,,,0.00,1214,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1215,pphg0teu,,0,0,23,,,,0,,,0.00,1215,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1216,djs2atko,,0,0,23,,,,0,,,0.00,1216,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1217,xkseqnmr,,0,0,23,,,,0,,,0.00,1217,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1218,pp9kwe6n,,0,0,23,,,,0,,,0.00,1218,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1219,gu5n7f21,,0,0,23,,,,0,,,0.00,1219,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1220,tqol50ar,,0,0,23,,,,0,,,0.00,1220,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1221,x9q5w8i6,,0,0,23,,,,0,,,0.00,1221,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1222,o6tbtjlq,,0,0,23,,,,0,,,0.00,1222,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1223,wf2mxibk,,0,0,23,,,,0,,,0.00,1223,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1224,8bf0yevh,,0,0,23,,,,0,,,0.00,1224,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1225,uotzbkju,,0,0,23,,,,0,,,0.00,1225,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1226,80qc2n18,,0,0,23,,,,0,,,0.00,1226,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1227,jgfb21p0,,0,0,23,,,,0,,,0.00,1227,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1228,2mn4dfjb,,0,0,23,,,,0,,,0.00,1228,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1229,6wdcu8wp,,0,0,23,,,,0,,,0.00,1229,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1230,43q6wn8f,,0,0,23,,,,0,,,0.00,1230,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1231,jg9tvhws,,0,0,23,,,,0,,,0.00,1231,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1232,xlhpouq9,,0,0,23,,,,0,,,0.00,1232,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1233,o460sjff,,0,0,23,,,,0,,,0.00,1233,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1234,fqf16rij,,0,0,23,,,,0,,,0.00,1234,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1235,1lzas8ti,,0,0,23,,,,0,,,0.00,1235,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1236,oneij6gs,,0,0,23,,,,0,,,0.00,1236,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1237,uih87pm1,,0,0,23,,,,0,,,0.00,1237,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1238,2nj17t4i,,0,0,23,,,,0,,,0.00,1238,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1239,ndq3vhmq,,0,0,23,,,,0,,,0.00,1239,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
1240,rqkh2a1y,,0,0,23,,,,0,,,0.00,1240,,0.00,,,,,,,,,1,1,vvlpwazd,,,,,0
